Project,Sampling Unit Name,Protocol,Date,Start Time,End Time,Count,Spp,Common Name,Scientific Name,Detection Cue,Breeding Evidence,Visit Note,Observation Note,Researcher,Other Observers Count,Other Observers Names,Data Status
CHSS,COQ18,WATERBIRD_COUNT,2023-02-15,08:05:00,08:45:00,911,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ18,WATERBIRD_COUNT,2023-02-15,08:05:00,08:45:00,93,KEGU,Kelp Gull,Larus dominicanus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ18,WATERBIRD_COUNT,2023-02-15,08:05:00,08:45:00,11,STEH,South American Tern,Sterna hirundinacea,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ18,WATERBIRD_COUNT,2023-02-15,08:05:00,08:45:00,9,ELTE,Elegant Tern,Thalasseus elegans,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ18,WATERBIRD_COUNT,2023-02-15,08:05:00,08:45:00,14,NECO,Neotropic Cormorant,Nannopterum brasilianum,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ18,WATERBIRD_COUNT,2023-02-15,08:05:00,08:45:00,1,PELT,Peruvian Pelican,Pelecanus thagus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ18,WATERBIRD_COUNT,2023-02-15,08:05:00,08:45:00,1,COHE,Cocoi Heron,Ardea cocoi,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ18,WATERBIRD_COUNT,2023-02-15,08:05:00,08:45:00,1,GREG,Great Egret,Ardea alba,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ19,WATERBIRD_COUNT,2023-02-15,08:56:00,09:40:00,9,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ19,WATERBIRD_COUNT,2023-02-15,08:56:00,09:40:00,3,COPL,Collared Plover,Charadrius collaris,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ19,WATERBIRD_COUNT,2023-02-15,08:56:00,09:40:00,77,WHIM,Whimbrel,Numenius phaeopus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ19,WATERBIRD_COUNT,2023-02-15,08:56:00,09:40:00,265,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ19,WATERBIRD_COUNT,2023-02-15,08:56:00,09:40:00,34,KEGU,Kelp Gull,Larus dominicanus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ19,WATERBIRD_COUNT,2023-02-15,08:56:00,09:40:00,3,TUVU,Turkey Vulture,Cathartes aura,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ19,WATERBIRD_COUNT,2023-02-15,08:56:00,09:40:00,1,CHCA,Chimango Caracara,Daptrius chimango,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ20,WATERBIRD_COUNT,2023-02-15,09:15:00,09:23:00,2,HOWR,House Wren,Troglodytes aedon,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ21,WATERBIRD_COUNT,2023-02-15,09:46:00,10:11:00,15,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ21,WATERBIRD_COUNT,2023-02-15,09:46:00,10:11:00,9,WHIM,Whimbrel,Numenius phaeopus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ21,WATERBIRD_COUNT,2023-02-15,09:46:00,10:11:00,34,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ21,WATERBIRD_COUNT,2023-02-15,09:46:00,10:11:00,13,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ21,WATERBIRD_COUNT,2023-02-15,09:46:00,10:11:00,95,KEGU,Kelp Gull,Larus dominicanus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ22,WATERBIRD_COUNT,2023-02-15,10:12:00,10:38:00,7,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ22,WATERBIRD_COUNT,2023-02-15,10:12:00,10:38:00,13,WHIM,Whimbrel,Numenius phaeopus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ22,WATERBIRD_COUNT,2023-02-15,10:12:00,10:38:00,1,SAND,Sanderling,Calidris alba,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ22,WATERBIRD_COUNT,2023-02-15,10:12:00,10:38:00,21,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ22,WATERBIRD_COUNT,2023-02-15,10:12:00,10:38:00,12,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ22,WATERBIRD_COUNT,2023-02-15,10:12:00,10:38:00,43,KEGU,Kelp Gull,Larus dominicanus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ22,WATERBIRD_COUNT,2023-02-15,10:12:00,10:38:00,1,TUVU,Turkey Vulture,Cathartes aura,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ22,WATERBIRD_COUNT,2023-02-15,10:12:00,10:38:00,3,CHCA,Chimango Caracara,Daptrius chimango,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ25,WATERBIRD_COUNT,2023-02-15,10:39:00,11:11:00,7,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ25,WATERBIRD_COUNT,2023-02-15,10:39:00,11:11:00,2,WHIM,Whimbrel,Numenius phaeopus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ25,WATERBIRD_COUNT,2023-02-15,10:39:00,11:11:00,3,SAND,Sanderling,Calidris alba,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ25,WATERBIRD_COUNT,2023-02-15,10:39:00,11:11:00,135,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ25,WATERBIRD_COUNT,2023-02-15,10:39:00,11:11:00,10,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ25,WATERBIRD_COUNT,2023-02-15,10:39:00,11:11:00,13,KEGU,Kelp Gull,Larus dominicanus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ25,WATERBIRD_COUNT,2023-02-15,10:39:00,11:11:00,8,BLSK,Black Skimmer,Rynchops niger,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ25,WATERBIRD_COUNT,2023-02-15,10:39:00,11:11:00,1,NECO,Neotropic Cormorant,Nannopterum brasilianum,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ25,WATERBIRD_COUNT,2023-02-15,10:39:00,11:11:00,1,TUVU,Turkey Vulture,Cathartes aura,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ26,WATERBIRD_COUNT,2023-02-15,11:14:00,11:50:00,4,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ26,WATERBIRD_COUNT,2023-02-15,11:14:00,11:50:00,643,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ26,WATERBIRD_COUNT,2023-02-15,11:14:00,11:50:00,294,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ26,WATERBIRD_COUNT,2023-02-15,11:14:00,11:50:00,24,KEGU,Kelp Gull,Larus dominicanus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ26,WATERBIRD_COUNT,2023-02-15,11:14:00,11:50:00,12,STEH,South American Tern,Sterna hirundinacea,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ26,WATERBIRD_COUNT,2023-02-15,11:14:00,11:50:00,5,ELTE,Elegant Tern,Thalasseus elegans,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ26,WATERBIRD_COUNT,2023-02-15,11:14:00,11:50:00,551,BLSK,Black Skimmer,Rynchops niger,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ26,WATERBIRD_COUNT,2023-02-15,11:14:00,11:50:00,2,TUVU,Turkey Vulture,Cathartes aura,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ27,WATERBIRD_COUNT,2023-02-15,11:51:00,12:30:00,109,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ27,WATERBIRD_COUNT,2023-02-15,11:51:00,12:30:00,58,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ27,WATERBIRD_COUNT,2023-02-15,11:51:00,12:30:00,19,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ27,WATERBIRD_COUNT,2023-02-15,11:51:00,12:30:00,16,KEGU,Kelp Gull,Larus dominicanus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ27,WATERBIRD_COUNT,2023-02-15,11:51:00,12:30:00,103,BLSK,Black Skimmer,Rynchops niger,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ28,WATERBIRD_COUNT,2023-02-15,12:31:00,12:56:00,17,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ28,WATERBIRD_COUNT,2023-02-15,12:31:00,12:56:00,88,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ28,WATERBIRD_COUNT,2023-02-15,12:31:00,12:56:00,1,BASA,Baird's Sandpiper,Calidris bairdii,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ28,WATERBIRD_COUNT,2023-02-15,12:31:00,12:56:00,19,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ28,WATERBIRD_COUNT,2023-02-15,12:31:00,12:56:00,67,KEGU,Kelp Gull,Larus dominicanus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ28,WATERBIRD_COUNT,2023-02-15,12:31:00,12:56:00,7,NECO,Neotropic Cormorant,Nannopterum brasilianum,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ29,WATERBIRD_COUNT,2023-02-15,13:00:00,13:15:00,21,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ29,WATERBIRD_COUNT,2023-02-15,13:00:00,13:15:00,2,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ29,WATERBIRD_COUNT,2023-02-15,13:00:00,13:15:00,55,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ29,WATERBIRD_COUNT,2023-02-15,13:00:00,13:15:00,45,FRGU,Franklin's Gull,Leucophaeus pipixcan,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ29,WATERBIRD_COUNT,2023-02-15,13:00:00,13:15:00,137,KEGU,Kelp Gull,Larus dominicanus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ29,WATERBIRD_COUNT,2023-02-15,13:00:00,13:15:00,10,NECO,Neotropic Cormorant,Nannopterum brasilianum,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ32,WATERBIRD_COUNT,2023-02-15,13:27:00,13:35:00,15,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ32,WATERBIRD_COUNT,2023-02-15,13:27:00,13:35:00,1,GRYE,Greater Yellowlegs,Tringa melanoleuca,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ32,WATERBIRD_COUNT,2023-02-15,13:27:00,13:35:00,1,LEYE,Lesser Yellowlegs,Tringa flavipes,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ32,WATERBIRD_COUNT,2023-02-15,13:27:00,13:35:00,34,KEGU,Kelp Gull,Larus dominicanus,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,COQ36,WATERBIRD_COUNT,2023-02-15,13:18:00,13:24:00,5,NECO,Neotropic Cormorant,Nannopterum brasilianum,,,,,"Pinones, Cesar",1,"Gutierrez, Pablo",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,2,BNSW,Black-necked Swan,Cygnus melancoryphus,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,1,PBGR,Pied-billed Grebe,Podilymbus podiceps,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,2,PODM,Great Grebe,Podiceps major,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,6,RGCO,Red-gartered Coot,Fulica armillata,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,94,BNST,Black-necked Stilt,Himantopus mexicanus,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,321,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,4,HUGO,Hudsonian Godwit,Limosa haemastica,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,30,GRGU,Gray Gull,Leucophaeus modestus,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,711,KEGU,Kelp Gull,Larus dominicanus,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,66,NECO,Neotropic Cormorant,Nannopterum brasilianum,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,13,PELT,Peruvian Pelican,Pelecanus thagus,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,5,GREG,Great Egret,Ardea alba,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,24,SNEG,Snowy Egret,Egretta thula,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,2,BLVU,Black Vulture,Coragyps atratus,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,3,TUVU,Turkey Vulture,Cathartes aura,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,1,WTKI,White-tailed Kite,Elanus leucurus,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ3,WATERBIRD_COUNT,2023-06-17,14:05:00,14:45:00,1,CHCA,Chimango Caracara,Daptrius chimango,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,16,CITE,Cinnamon Teal,Spatula cyanoptera,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,6,CHWI,Chiloe Wigeon,Mareca sibilatrix,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,67,CHFL,Chilean Flamingo,Phoenicopterus chilensis,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,12,YBPI,Yellow-billed Pintail,Anas georgica,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,1,LADU,Lake Duck,Oxyura vittata,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,2,WTGR,White-tufted Grebe,Rollandia rolland,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,4,PODM,Great Grebe,Podiceps major,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,6,SIGR,Silvery Grebe,Podiceps occipitalis,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,82,RGCO,Red-gartered Coot,Fulica armillata,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,143,BNST,Black-necked Stilt,Himantopus mexicanus,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,6,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,1,BBPL,Black-bellied Plover,Pluvialis squatarola,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,6,SOLA,Southern Lapwing,Vanellus chilensis,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,33,COPL,Collared Plover,Charadrius collaris,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,23,RCDO,Rufous-chested Dotterel,Charadrius modestus,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,2,HUGO,Hudsonian Godwit,Limosa haemastica,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,11,GRYE,Greater Yellowlegs,Tringa melanoleuca,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,82,KEGU,Kelp Gull,Larus dominicanus,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,15,STEH,South American Tern,Sterna hirundinacea,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,1,SCTE,Snowy-crowned Tern,Sterna trudeaui,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,48,BLSK,Black Skimmer,Rynchops niger,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,1,NECO,Neotropic Cormorant,Nannopterum brasilianum,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,1,GREG,Great Egret,Ardea alba,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,2,SNEG,Snowy Egret,Egretta thula,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,1,WTKI,White-tailed Kite,Elanus leucurus,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,2,BUTP,Variable Hawk,Geranoaetus polyosoma,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,2,CHCA,Chimango Caracara,Daptrius chimango,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ4,WATERBIRD_COUNT,2023-06-17,15:05:00,16:00:00,1,BWCI,Buff-winged Cinclodes,Cinclodes fuscus,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
CHSS,MATAQ6,WATERBIRD_COUNT,2023-06-17,13:25:00,13:52:00,29,AMOY,American Oystercatcher,Haematopus palliatus,,,,,"Imbernon, Daniel",3,"Gyorgo Capetanopulos, Patricio Guerrero, Jesأ؛s Dأ­az",AVAILABLE Level 5
